game_date,home_team,away_team,home_win,diff_p_xFIP,diff_p_K-BB%,diff_bat_wRC+,diff_p_ERA,diff_p_WHIP,diff_p_FIP,diff_p_SIERA,diff_p_K%,diff_p_BB%,home_roll5_run_diff_mean,diff_roll5_run_diff_mean,home_h2h_win_pct,away_h2h_win_pct,diff_h2h_win_pct,diff_h2h_runs_scored_avg,diff_h2h_runs_allowed_avg
2022-07-02,SF,CWS,0,-0.18999999999999995,-0.0539999999999999,-0.0906432748538037,0.6999999999999997,0.0499999999999998,-0.07000000000000028,0.08000000000000007,-0.097,-0.041999999999999996,-0.2,-1.2,0.5,0.5,0.0,1.0,-1.0
2022-07-02,PHI,STL,0,-0.9899999999999998,0.072,4.894444444444446,-0.92,-0.3899999999999999,-0.7399999999999993,-0.9400000000000004,0.027000000000000024,-0.0449999999999999,2.0,0.6000000000000001,1.0,0.0,1.0,2.0,-2.0
2022-07-02,LAD,SD,1,0.5199999999999996,-0.061,-0.0906432748538037,-0.5300000000000002,0.05,0.0,0.6499999999999999,-0.061,0.0,0.6,1.7999999999999998,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.0000000000000004,-3.0000000000000004
2022-07-02,TOR,TB,0,1.9300000000000002,-0.154,-0.0906432748538037,4.96,0.57,3.33,1.5299999999999998,-0.16399999999999998,-0.008,3.0,5.4,0.6,0.4,0.19999999999999996,1.6,-1.6
2022-07-02,SEA,ATH,1,-0.56,0.0789999999999999,-0.0906432748538037,-0.8900000000000001,-0.05,-1.2199999999999998,-0.77,0.05399999999999999,-0.023000000000000104,0.2,1.5999999999999999,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.111111111111111,-2.111111111111111
2022-07-02,CLE,NYY,0,-0.009999999999999787,-0.016,-24.558479532163744,2.48,0.2699999999999999,0.7400000000000002,0.06999999999999984,-0.02400000000000002,-0.008,-3.6,-5.4,0.0,1.0,-1.0,-3.9999999999999996,3.9999999999999996
2022-07-02,HOU,LAA,1,0.6500000000000004,-0.002,4.771255060728748,1.0299999999999998,-0.1700000000000001,1.5099999999999998,0.23999999999999977,-0.04000000000000009,-0.0380000000000001,3.0,4.8,0.625,0.375,0.25,1.375,-1.375
2022-07-02,COL,AZ,1,-0.5299999999999994,0.069,-0.0906432748538037,-3.64,-0.69,-0.9799999999999995,-0.7199999999999998,0.031,-0.03799999999999999,-1.2,-2.0,0.375,0.625,-0.25,-2.0,2.0
2022-07-02,DET,KC,1,0.27000000000000046,0.0059999999999999,-0.0906432748538037,-1.3899999999999997,-0.5,0.1899999999999995,0.0600000000000005,-0.027999999999999997,-0.033,-0.6,1.4,0.5,0.5,0.0,-0.25,0.25
2022-07-03,MIN,BAL,0,0.3700000000000001,-0.04,17.431818181818187,-0.54,0.08,0.7100000000000009,0.45999999999999996,-0.04099999999999998,0.0,1.0,1.6,0.625,0.375,0.25,0.625,-0.625
2022-07-03,WSH,MIA,0,1.1800000000000002,-0.1009999999999999,-0.0906432748538037,2.0599999999999996,0.4599999999999999,1.4400000000000004,1.29,-0.07200000000000009,0.0289999999999999,-0.6,0.4,0.0714285714285714,0.9285714285714286,-0.8571428571428572,-3.2857142857142856,3.2857142857142856
2022-07-03,COL,AZ,1,1.4700000000000002,-0.119,-0.0906432748538037,3.1799999999999997,0.64,2.21,1.48,-0.09099999999999991,0.027999999999999997,0.2,-0.39999999999999997,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-1.3333333333333335,1.3333333333333335
2022-07-03,CLE,NYY,1,0.33999999999999986,0.0279999999999999,-24.558479532163744,-0.52,-0.1400000000000001,-0.020000000000000018,-0.040000000000000036,0.038000000000000006,0.008999999999999994,-3.6,-5.800000000000001,0.0,1.0,-1.0,-4.25,4.25
2022-07-03,TOR,TB,0,0.23999999999999977,-0.0089999999999999,-0.0906432748538037,-1.99,-0.31,-1.3000000000000003,0.1200000000000001,-0.049000000000000016,-0.04,1.2,3.2,0.5,0.5,0.0,0.6666666666666665,-0.6666666666666665
2022-07-03,CIN,ATL,1,-0.3700000000000001,0.003,-68.36666666666669,-1.3499999999999996,-0.1499999999999999,-1.19,-0.1299999999999999,-0.009999999999999953,-0.013999999999999999,-4.4,-5.6000000000000005,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.166666666666667,1.166666666666667
2022-07-03,PIT,MIL,0,1.3000000000000003,-0.1579999999999999,-19.86999999999999,2.13,0.4399999999999999,1.79,1.5900000000000003,-0.13999999999999999,0.017,-2.8,-6.199999999999999,0.2222222222222222,0.7777777777777778,-0.5555555555555556,-3.3333333333333335,3.3333333333333335
2022-07-03,HOU,LAA,1,-0.8699999999999997,0.002,4.771255060728748,-1.14,-0.09,-0.8500000000000001,-0.77,0.011999999999999983,0.010000000000000009,5.2,8.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.111111111111111,-2.111111111111111
2022-07-03,PHI,STL,1,-1.0399999999999996,0.102,4.894444444444446,-0.8900000000000001,-0.24,-0.77,-1.15,0.09099999999999991,-0.011000000000000107,1.2,-0.6000000000000001,0.5,0.5,0.0,0.5,-0.5
2022-07-03,DET,KC,0,0.10000000000000009,-0.007,-0.0906432748538037,0.29,0.02,-0.6200000000000001,0.18000000000000016,0.0030000000000000027,0.011000000000000107,-1.0,0.8,0.6,0.4,0.19999999999999996,0.0,0.0
2022-07-03,NYM,TEX,1,-0.009999999999999787,-0.01,9.833333333333314,0.0100000000000002,0.2000000000000001,-0.27,0.040000000000000036,-0.02100000000000002,-0.010999999999999996,-2.8,-5.4,0.5,0.5,0.0,-1.5,1.5
2022-07-03,SF,CWS,0,1.0199999999999996,-0.061,-0.0906432748538037,-1.2900000000000005,-0.1899999999999999,1.0100000000000007,0.5199999999999996,-0.07200000000000001,-0.009999999999999995,-2.0,-3.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,0.0,0.0
2022-07-03,LAD,SD,0,-1.5899999999999999,0.118,-0.0906432748538037,-2.22,-0.53,-1.5400000000000005,-1.4499999999999997,0.04500000000000001,-0.073,2.4,4.0,0.7142857142857143,0.2857142857142857,0.4285714285714286,3.285714285714286,-3.285714285714286
2022-07-03,CHC,BOS,0,-1.2400000000000002,0.0220000000000001,3.543417366946798,-7.529999999999999,-1.08,-1.9899999999999993,-0.5800000000000001,0.02900000000000011,0.0070000000000000895,2.8,4.4,1.0,0.0,1.0,1.5,-1.5
2022-07-03,SEA,ATH,1,-0.5999999999999996,0.0649999999999998,-0.0906432748538037,-0.5200000000000005,0.1599999999999999,-0.7000000000000002,-0.3799999999999999,0.1039999999999999,0.04,1.8,2.6,0.7,0.3,0.39999999999999997,1.9999999999999996,-1.9999999999999996
2022-07-04,CIN,NYM,0,-0.23999999999999977,0.0839999999999999,-43.53333333333332,0.9500000000000002,0.02,0.7200000000000002,-0.7199999999999998,0.10599999999999998,0.02099999999999999,-4.6,-2.5999999999999996,,,,,
2022-07-04,SD,SEA,0,-1.08,0.083,-0.0906432748538037,1.23,-0.03,0.040000000000000036,-1.0900000000000003,0.0709999999999999,-0.010999999999999996,-1.0,-2.6,1.0,0.0,1.0,2.0,-2.0
2022-07-04,MIL,CHC,1,0.6000000000000001,0.0,5.359523809523793,0.5099999999999998,-0.1300000000000001,1.2999999999999998,0.26000000000000023,-0.008000000000000007,-0.009000000000000008,3.4,0.6000000000000001,0.5,0.5,0.0,0.9000000000000004,-0.9000000000000004
2022-07-04,ATH,TOR,1,0.37999999999999945,-0.0399999999999999,-0.0906432748538037,1.7399999999999998,0.1699999999999999,0.8599999999999999,0.52,-0.05599999999999991,-0.016,-0.8,-1.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666665,0.6666666666666665
2022-07-04,BOS,TB,1,0.75,0.043,-0.0906432748538037,-0.96,-0.47,-0.08999999999999986,0.7000000000000002,0.059000000000000025,0.016,-0.2,0.6000000000000001,0.5714285714285714,0.4285714285714285,0.1428571428571429,-0.5714285714285716,0.5714285714285716
2022-07-04,ATL,STL,1,-1.5200000000000005,0.135,31.11111111111113,-1.2600000000000002,-0.29,-0.7599999999999998,-1.6300000000000003,0.10499999999999998,-0.03,0.6,1.4,,,,,
2022-07-04,HOU,KC,1,-0.79,0.064,-0.0906432748538037,-0.8799999999999999,-0.1599999999999999,-1.3899999999999997,-0.71,0.03900000000000001,-0.023999999999999896,4.0,4.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.333333333333334,-1.333333333333334
2022-07-04,CWS,MIN,0,-0.3200000000000003,-0.005,-0.0906432748538037,-1.5399999999999996,-0.05,-0.8700000000000001,-0.16000000000000014,-0.0010000000000000009,0.003999999999999997,3.2,3.8000000000000003,0.0,1.0,-1.0,-3.3333333333333335,3.3333333333333335
2022-07-04,DET,CLE,1,0.15999999999999925,0.0079999999999999,-9.325358851674636,1.6500000000000004,0.1699999999999999,0.1299999999999999,0.05000000000000071,-0.013999999999999901,-0.022000000000000006,-0.8,0.3999999999999999,0.6,0.4,0.19999999999999996,-1.6,1.6
2022-07-04,BAL,TEX,1,0.39999999999999947,-0.0079999999999999,-14.25,-1.23,-0.1799999999999999,-0.6500000000000004,0.3700000000000001,-0.033999999999999975,-0.025999999999999995,-1.6,-2.4000000000000004,,,,,
2022-07-04,AZ,SF,1,1.92,-0.171,-0.0906432748538037,2.0,0.4099999999999999,2.5999999999999996,1.9299999999999997,-0.1739999999999999,-0.002999999999999989,-0.4,2.0,1.0,0.0,1.0,2.0,-2.0
2022-07-04,LAD,COL,1,-0.6700000000000004,0.079,15.13684210526317,-2.37,-0.4499999999999999,-0.5,-0.8499999999999996,0.06999999999999998,-0.009000000000000008,2.6,3.0,0.4285714285714285,0.5714285714285714,-0.1428571428571429,-1.0,1.0
2022-07-04,WSH,MIA,0,0.71,-0.0659999999999999,-0.0906432748538037,2.7299999999999995,0.4499999999999999,1.2799999999999998,0.81,-0.061,0.0050000000000000044,-1.4,-2.8,0.0666666666666666,0.9333333333333332,-0.8666666666666667,-3.266666666666667,3.266666666666667
2022-07-05,PHI,WSH,1,0.0600000000000005,-0.038,-0.0906432748538037,0.79,0.0099999999999997,-0.3700000000000001,-0.040000000000000036,0.009000000000000119,0.047,2.4,4.4,0.75,0.25,0.5,1.25,-1.25
2022-07-05,ATH,TOR,1,0.040000000000000036,-0.0139999999999999,-0.0906432748538037,1.0499999999999998,0.03,-0.27000000000000046,0.14000000000000057,-0.06800000000000003,-0.05500000000000001,0.4,0.8,0.5,0.5,0.0,0.5,-0.5
2022-07-05,AZ,SF,1,1.7400000000000002,-0.1139999999999999,-0.0906432748538037,0.1400000000000005,0.01,2.1800000000000006,1.7000000000000002,-0.09900000000000009,0.014000000000000005,0.4,4.0,1.0,0.0,1.0,3.5,-3.5
2022-07-05,PIT,NYY,1,-0.06999999999999984,-0.03,-23.931111111111107,-0.98,0.08,-0.9499999999999997,0.17999999999999972,-0.005000000000000088,0.02500000000000001,-2.8,-3.8,0.5,0.5,0.0,-1.0,1.0
2022-07-05,CIN,NYM,1,0.26000000000000023,-0.055,-43.53333333333332,1.37,0.3399999999999999,1.2799999999999998,0.41000000000000014,-0.009000000000000008,0.04599999999999999,-4.2,-4.4,0.0,1.0,-1.0,-3.0,3.0
2022-07-05,ATL,STL,1,0.5099999999999998,0.015,31.11111111111113,1.83,0.09,0.27,0.8000000000000003,0.036999999999999894,0.022000000000000006,0.6,2.4,1.0,0.0,1.0,3.0,-3.0
2022-07-05,MIA,LAA,1,-0.9900000000000002,0.0639999999999999,13.73776223776224,-1.66,-0.27,-0.8399999999999999,-0.9699999999999998,0.06599999999999989,0.0009999999999998968,2.0,6.2,0.0,1.0,-1.0,-2.5,2.5
2022-07-05,LAD,COL,1,1.29,-0.0179999999999999,15.13684210526317,-1.48,0.0899999999999998,0.71,0.6900000000000004,0.07,0.0879999999999999,2.2,3.6,0.5,0.5,0.0,-0.625,0.625
2022-07-05,DET,CLE,1,0.54,-0.0490000000000001,-9.325358851674636,1.1500000000000004,0.27,0.8099999999999996,0.5800000000000001,-0.019000000000000017,0.03,-0.2,0.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,-1.0,1.0
2022-07-05,HOU,KC,1,-0.7200000000000002,0.092,-0.0906432748538037,0.04,-0.2100000000000002,-0.10000000000000009,-1.0699999999999998,0.119,0.026999999999999996,3.8,3.0,0.75,0.25,0.5,1.25,-1.25
2022-07-05,MIL,CHC,0,0.07000000000000028,-0.0620000000000001,5.359523809523793,0.6000000000000005,0.33,0.5199999999999996,0.29000000000000004,-0.04200000000000001,0.01999999999999999,3.6,2.4000000000000004,0.5454545454545454,0.4545454545454545,0.09090909090909094,1.0909090909090917,-1.0909090909090917
2022-07-05,SD,SEA,0,0.98,-0.048,-0.0906432748538037,1.13,0.02,1.5200000000000005,0.6500000000000004,-0.038999999999999896,0.007999999999999993,-3.0,-4.6,0.5,0.5,0.0,-2.0,2.0
2022-07-05,BOS,TB,0,0.9699999999999998,-0.0739999999999999,-0.0906432748538037,2.0999999999999996,0.3099999999999998,1.38,0.8900000000000001,-0.036000000000000004,0.0380000000000001,0.8,2.0,0.625,0.375,0.25,0.0,0.0
2022-07-05,BAL,TEX,1,-0.47999999999999954,0.038,-14.25,-3.0700000000000003,-0.33,-2.6900000000000004,-0.46999999999999975,0.024999999999999994,-0.013999999999999999,-1.0,-0.6,1.0,0.0,1.0,1.0,-1.0
2022-07-05,CWS,MIN,0,-0.07000000000000028,-0.0039999999999999,-0.0906432748538037,-1.16,-0.1100000000000001,-0.3700000000000001,0.10000000000000053,0.0490000000000001,0.052000000000000005,1.2,1.0,0.0,1.0,-1.0,-3.25,3.25
2022-07-06,PHI,WSH,0,-1.8000000000000003,0.119,-0.0906432748538037,-1.7699999999999996,-0.4000000000000001,-3.2800000000000002,-1.4699999999999998,0.05399999999999999,-0.066,5.2,9.2,0.8,0.2,0.6000000000000001,3.1999999999999997,-3.1999999999999997
2022-07-06,ATL,STL,1,-0.71,0.046,31.11111111111113,-0.81,-0.02,-1.17,-0.6800000000000002,0.0419999999999999,-0.0040000000000000036,3.8,6.6,1.0,0.0,1.0,4.5,-4.5
2022-07-06,ATH,TOR,0,0.8499999999999996,-0.07,-0.0906432748538037,-1.0,-0.0799999999999998,0.08000000000000007,0.9100000000000001,-0.027999999999999997,0.041999999999999996,1.2,2.5999999999999996,0.6,0.4,0.19999999999999996,0.8000000000000003,-0.8000000000000003
2022-07-06,LAD,COL,1,-0.1900000000000004,0.052,15.13684210526317,0.4400000000000004,-0.1100000000000001,-0.7800000000000002,-0.4800000000000004,0.031,-0.020000000000000004,2.4,3.5999999999999996,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.22222222222222232,0.22222222222222232
2022-07-06,BAL,TEX,1,-0.14000000000000057,-0.005,-14.25,0.0600000000000005,0.0799999999999998,-0.9699999999999998,0.03000000000000025,-0.045000000000000095,-0.040999999999999995,0.4,0.8,1.0,0.0,1.0,1.0,-1.0
2022-07-06,MIL,CHC,0,-1.5399999999999996,0.134,5.359523809523793,-0.1699999999999999,-0.26,-0.6499999999999999,-1.5700000000000003,0.13399999999999998,0.0010000000000000009,2.8,2.1999999999999997,0.5,0.5,0.0,0.583333333333333,-0.583333333333333
2022-07-06,HOU,KC,0,-0.8199999999999998,0.1699999999999999,-0.0906432748538037,-2.55,-0.55,-1.3399999999999999,-1.4300000000000002,0.167,-0.0030000000000000027,4.0,3.8,0.8,0.2,0.6000000000000001,1.3999999999999995,-1.3999999999999995
2022-07-06,CWS,MIN,1,-0.9099999999999997,0.033,-0.0906432748538037,0.4400000000000004,0.0299999999999998,-0.17000000000000037,-0.6299999999999999,-0.008000000000000007,-0.041,0.6,-1.2000000000000002,0.0,1.0,-1.0,-3.8000000000000003,3.8000000000000003
2022-07-06,AZ,SF,0,0.9699999999999998,-0.027,-0.0906432748538037,-0.3599999999999999,-0.1600000000000001,0.8500000000000001,0.8599999999999999,-0.01899999999999999,0.007999999999999993,2.0,6.2,1.0,0.0,1.0,3.6666666666666665,-3.6666666666666665
2022-07-06,DET,CLE,1,1.8199999999999998,-0.1149999999999999,-9.325358851674636,2.91,0.3699999999999999,3.26,1.63,-0.12,-0.005999999999999998,1.0,3.0,0.7142857142857143,0.2857142857142857,0.4285714285714286,0.1428571428571428,-0.1428571428571428
2022-07-06,PIT,NYY,0,0.6100000000000003,-0.0879999999999999,-23.931111111111107,0.73,0.3999999999999999,0.17999999999999972,0.8099999999999996,-0.0759999999999999,0.012999999999999998,-2.4,-2.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.33333333333333304,-0.33333333333333304
2022-07-06,BOS,TB,0,-0.1200000000000001,-0.067,-0.0906432748538037,0.3700000000000001,0.5700000000000001,-0.6299999999999999,0.2200000000000002,0.003000000000000086,0.0709999999999999,-0.2,-0.4,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.4444444444444442,0.4444444444444442
2022-07-06,CIN,NYM,0,0.7799999999999998,-0.0839999999999999,-43.53333333333332,1.0599999999999996,0.0899999999999998,0.5699999999999998,0.6499999999999999,-0.12500000000000003,-0.040999999999999995,-2.4,-2.8,0.5,0.5,0.0,-1.0,1.0
2022-07-06,MIA,LAA,0,1.4600000000000004,-0.137,13.73776223776224,3.1399999999999997,0.49,1.9600000000000004,1.4700000000000002,-0.11000000000000001,0.026999999999999996,2.0,5.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.333333333333333,1.333333333333333
2022-07-07,CWS,DET,0,-1.2800000000000002,0.1129999999999999,-0.0906432748538037,-1.99,-0.0899999999999998,-1.8699999999999997,-1.35,0.145,0.03,0.6,-2.0,0.8333333333333334,0.1666666666666666,0.6666666666666667,5.333333333333334,-5.333333333333334
2022-07-07,HOU,KC,1,-1.2799999999999998,0.1539999999999999,-0.0906432748538037,-3.83,-0.87,-2.29,-1.6799999999999997,0.09100000000000003,-0.063,2.0,1.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.666666666666667,-0.666666666666667
2022-07-07,BAL,LAA,1,0.14999999999999947,0.0259999999999999,-2.5576923076923066,-2.17,-0.1800000000000001,-1.5699999999999994,-0.13999999999999968,0.0,-0.025999999999999995,0.8,3.8,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666661,-0.6666666666666661
2022-07-07,ATL,STL,0,-2.63,0.235,31.11111111111113,-3.3,-0.74,-3.1899999999999995,-2.59,0.2089999999999999,-0.0269999999999999,2.8,5.8,1.0,0.0,1.0,4.0,-4.0
2022-07-07,CIN,PIT,0,0.7299999999999995,-0.036,-28.88000000000001,2.2699999999999996,0.3599999999999999,1.7999999999999998,0.5300000000000002,-0.044000000000000095,-0.008000000000000007,-1.8,4.0,0.5,0.5,0.0,1.3333333333333335,-1.3333333333333335
2022-07-07,PHI,WSH,1,-0.9299999999999997,0.111,-0.0906432748538037,-3.24,-0.5700000000000001,-0.45999999999999996,-1.1400000000000001,0.035,-0.077,3.0,6.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.5,-2.5
2022-07-07,BOS,NYY,0,1.8400000000000003,-0.207,-12.964052287581708,2.3899999999999997,0.5700000000000001,1.48,2.0500000000000003,-0.185,0.022000000000000006,-1.2,-4.2,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-0.6666666666666665,0.6666666666666665
2022-07-07,AZ,COL,0,0.5299999999999994,-0.069,-0.0906432748538037,3.64,0.69,0.9799999999999995,0.7199999999999998,-0.031,0.03799999999999999,0.4,0.6000000000000001,0.5,0.5,0.0,1.1,-1.1
2022-07-07,SEA,TOR,1,0.8300000000000001,-0.061,-41.37142857142857,-1.8200000000000005,-0.02,-0.1200000000000001,0.9800000000000004,-0.086,-0.023999999999999994,2.0,4.6,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.0,1.0
2022-07-07,NYM,MIA,1,-0.43000000000000016,0.0929999999999999,7.787878787878768,-0.8300000000000001,-0.1999999999999999,-0.8600000000000003,-1.0199999999999996,0.098,0.004000000000000101,1.2,0.3999999999999999,0.7272727272727273,0.2727272727272727,0.4545454545454546,2.636363636363636,-2.636363636363636
2022-07-07,LAD,CHC,1,0.06999999999999984,-0.0010000000000001,5.546365914786961,-1.85,-0.2699999999999999,-1.0100000000000002,0.38000000000000034,-0.020000000000000018,-0.01899999999999999,1.8,1.2000000000000002,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.333333333333333,-3.333333333333333
2022-07-07,SD,SF,1,0.16000000000000014,0.047,-0.0906432748538037,0.0300000000000002,-0.0799999999999998,0.56,-0.10999999999999988,0.04200000000000001,-0.0049999999999999975,-3.4,0.20000000000000018,0.5714285714285714,0.4285714285714285,0.1428571428571429,-0.5714285714285712,0.5714285714285712
2022-07-08,KC,CLE,1,-0.3200000000000003,-0.002,-0.0906432748538037,-1.69,-0.05,-0.29000000000000004,-0.1499999999999999,0.0010000000000000009,0.0019999999999998977,0.0,3.6,0.375,0.625,-0.25,-2.125,2.125
2022-07-08,STL,PHI,0,1.0399999999999996,-0.102,-4.894444444444446,0.8900000000000001,0.24,0.77,1.15,-0.09099999999999991,0.011000000000000107,-3.0,-6.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-1.6666666666666665,1.6666666666666665
2022-07-08,BAL,LAA,1,0.39999999999999947,-0.0279999999999999,-2.5576923076923066,0.48,-0.07,0.7299999999999995,0.41000000000000014,-0.04600000000000001,-0.019000000000000003,1.6,3.8000000000000003,0.75,0.25,0.5,1.25,-1.25
2022-07-08,MIL,PIT,1,-0.5800000000000001,0.022,19.86999999999999,-0.25,-0.04,0.13999999999999968,-0.4900000000000002,0.037000000000000005,0.015,-0.8,1.2,0.8,0.2,0.6000000000000001,3.2,-3.2
2022-07-08,LAD,CHC,1,-0.16000000000000014,0.0129999999999999,5.546365914786961,-1.19,-0.27,-1.0900000000000003,-0.009999999999999787,-0.027999999999999997,-0.040999999999999995,1.2,1.4,0.75,0.25,0.5,3.0,-3.0
2022-07-08,BOS,NYY,0,-0.6699999999999999,-0.049,-12.964052287581708,0.2600000000000002,-0.02,3.2800000000000002,-0.20000000000000018,0.04299999999999998,0.092,-1.0,-4.4,0.25,0.75,-0.5,-0.75,0.75
2022-07-08,AZ,COL,0,-1.4700000000000002,0.119,-0.0906432748538037,-3.1799999999999997,-0.64,-2.21,-1.48,0.09099999999999991,-0.027999999999999997,1.0,1.8,0.4545454545454545,0.5454545454545454,-0.09090909090909094,0.9090909090909092,-0.9090909090909092
2022-07-08,CWS,DET,0,0.26000000000000023,-0.0119999999999999,-0.0906432748538037,1.3800000000000003,0.28,1.0999999999999996,0.20999999999999996,0.009000000000000008,0.01999999999999999,0.0,-2.6,0.7142857142857143,0.2857142857142857,0.4285714285714286,4.428571428571429,-4.428571428571429
2022-07-08,CIN,TB,1,0.6299999999999999,-0.0449999999999999,-0.0906432748538037,0.4500000000000002,0.15,0.06999999999999984,0.5300000000000002,-0.030999999999999972,0.013999999999999999,-1.6,-4.4,,,,,
2022-07-08,ATL,WSH,1,-1.1400000000000001,0.132,-0.0906432748538037,-1.4699999999999998,-0.3999999999999999,-0.8900000000000006,-1.52,0.11800000000000008,-0.013999999999999901,2.0,5.2,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.833333333333334,-2.833333333333334
2022-07-08,ATH,HOU,0,-0.43000000000000016,-0.0149999999999999,-0.0906432748538037,0.3400000000000003,0.09,-0.3899999999999997,-0.08999999999999986,-0.005999999999999894,0.008000000000000104,0.6,-0.4,0.0,1.0,-1.0,-2.333333333333333,2.333333333333333
2022-07-08,SD,SF,1,-1.4699999999999998,0.1189999999999999,-0.0906432748538037,-0.2299999999999999,-0.05,-2.2700000000000005,-1.1099999999999994,0.138,0.018000000000000002,-2.4,1.0,0.625,0.375,0.25,-0.375,0.375
2022-07-08,SEA,TOR,1,-0.33999999999999986,0.0349999999999999,-41.37142857142857,0.3800000000000003,0.1899999999999999,-0.11999999999999966,-0.3900000000000001,0.038000000000000006,0.0039999999999998995,3.4,6.199999999999999,0.5,0.5,0.0,0.5,-0.5
2022-07-08,NYM,MIA,0,0.16000000000000014,-0.0059999999999998,7.787878787878768,-0.33,-0.03,-0.04999999999999982,0.040000000000000036,-0.012000000000000094,-0.0059999999999999915,4.0,5.6,0.75,0.25,0.5,3.2499999999999996,-3.2499999999999996
2022-07-08,TEX,MIN,1,-0.20000000000000018,0.0159999999999999,-3.181818181818187,0.8799999999999999,0.0,0.3999999999999999,-0.16999999999999993,0.017000000000000015,0.0010000000000000009,-0.4,-1.7999999999999998,,,,,
2022-07-09,ATL,WSH,1,-0.9100000000000001,0.0529999999999998,-0.0906432748538037,-3.1199999999999997,-0.54,-1.2599999999999998,-0.8500000000000001,0.055999999999999994,0.002999999999999989,4.2,8.8,0.7142857142857143,0.2857142857142857,0.4285714285714286,3.8571428571428577,-3.8571428571428577
2022-07-09,CWS,DET,1,-1.1799999999999997,0.064,-0.0906432748538037,-0.6800000000000002,-0.1300000000000001,-1.3600000000000003,-0.8199999999999994,0.0050000000000000044,-0.059000000000000004,-2.2,-5.800000000000001,0.625,0.375,0.25,3.625,-3.625
2022-07-09,ATH,HOU,1,2.33,-0.068,-0.0906432748538037,3.97,0.3800000000000001,2.6999999999999997,1.8699999999999997,-0.07199999999999998,-0.0030000000000000027,-0.2,-1.8,0.0,1.0,-1.0,-3.0,3.0
2022-07-09,TEX,MIN,1,-1.17,0.049,-3.181818181818187,-0.8199999999999998,0.04,-1.9600000000000004,-0.9100000000000001,0.06699999999999998,0.018000000000000002,-1.0,-2.0,1.0,0.0,1.0,1.0,-1.0
2022-07-09,BAL,LAA,1,0.7599999999999998,-0.0389999999999999,-2.5576923076923066,0.3199999999999998,-0.09,0.71,0.6000000000000001,-0.06699999999999998,-0.027999999999999997,1.4,2.2,0.8,0.2,0.6000000000000001,1.2000000000000002,-1.2000000000000002
2022-07-09,STL,PHI,0,0.8800000000000003,-0.1050000000000001,-4.894444444444446,-0.5999999999999996,0.1099999999999998,0.05999999999999961,1.0500000000000007,-0.07,0.03499999999999999,-2.6,-6.2,0.25,0.75,-0.5,-1.75,1.75
2022-07-09,BOS,NYY,1,0.8999999999999999,-0.0249999999999999,-12.964052287581708,1.99,0.3299999999999998,0.73,0.5000000000000004,0.013000000000000012,0.03699999999999999,-2.8,-6.6,0.2,0.8,-0.6000000000000001,-2.0,2.0
2022-07-09,KC,CLE,0,0.7899999999999996,-0.1239999999999999,-0.0906432748538037,6.81,1.4800000000000002,2.7800000000000002,0.8500000000000001,-0.049000000000000016,0.07500000000000001,-0.4,2.4,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-1.7777777777777777,1.7777777777777777
2022-07-09,NYM,MIA,1,-0.04999999999999982,-0.005,7.787878787878768,0.3900000000000001,0.08,-0.03000000000000025,0.08000000000000007,-0.0050000000000000044,0.0,2.8,4.4,0.6923076923076923,0.3076923076923077,0.3846153846153846,2.769230769230769,-2.769230769230769
2022-07-09,SEA,TOR,1,-0.3900000000000001,0.03,-41.37142857142857,1.4699999999999998,0.1999999999999999,0.8199999999999998,-0.3500000000000001,0.04500000000000001,0.015,3.8,6.4,0.6,0.4,0.19999999999999996,1.0,-1.0
2022-07-09,AZ,COL,1,0.34999999999999964,-0.0119999999999999,-0.0906432748538037,0.3499999999999996,0.03,0.6399999999999997,0.25,-0.01100000000000001,0.0010000000000000009,1.0,1.8,0.4166666666666667,0.5833333333333334,-0.16666666666666669,0.75,-0.75
2022-07-09,MIL,PIT,0,-1.3000000000000003,0.1579999999999999,19.86999999999999,-2.13,-0.4399999999999999,-1.79,-1.5900000000000003,0.13999999999999999,-0.017,0.0,2.8,0.8181818181818182,0.1818181818181818,0.6363636363636365,2.9999999999999996,-2.9999999999999996
